game_id,period_id,time_seconds,team_id,player_id,start_x,start_y,end_x,end_y,original_event_id,bodypart_id,type_id,result_id,action_id,type_name,result_name,bodypart_name,player_name,distance_to_goal,angle_of_shot,squared_distance_to_goal,bodypart_capacity_of_scoring,goal,xG
2565552,1,1843.528819,691,3293,79.8,48.96,79.8,48.96,180096075,5,11,0,422,shot,fail,foot_right,P. Piatti,29.305999385791303,0.23477976048158292,858.8416000000002,0.125,0,0.024761259645562694
2565552,1,1862.26231,680,20764,95.55,38.08,105.0,34.0,180096099,4,11,0,432,shot,fail,foot_left,L. Muriel,10.293148206452681,0.6989395457230246,105.94890000000005,0.125,0,0.2009427568440493
2565552,1,2089.145759,691,7623,93.45,32.64,105.0,34.0,180096142,5,11,1,475,shot,success,foot_right,Léo Baptistão,11.629793635314426,0.6592033027679682,135.25209999999993,0.125,1,0.17734484724508648
2565552,1,2534.013069,691,3704,85.05,48.96,105.0,40.8,180096302,4,11,0,584,shot,fail,foot_left,P. Diop,24.93600008020533,0.2575982862752577,621.8041000000002,0.125,0,0.03790779963978157
2565552,2,289.10424999999987,691,5400,97.65,30.6,105.0,34.0,180096683,3,11,0,737,shot,fail,head/other,Gerard Moreno,8.098302291221286,0.8702400252277586,65.58249999999992,0.125,0,0.27726059514815743
2565552,2,837.5592409999999,680,40800,81.9,24.48,105.0,40.8,180096586,4,11,0,874,shot,fail,foot_left,Ganso,24.98480338125557,0.2949643117310613,624.2403999999998,0.125,0,0.040063735563895315
2565552,2,1131.3652499999998,680,4015,94.5,51.0,94.5,51.0,180096672,5,11,0,936,shot,fail,foot_right,Pablo Sarabia,19.981241202688086,0.2157661964070419,399.25,0.125,0,0.05290772594967847
2565552,2,1383.0306259999998,691,7623,89.25,47.6,105.0,34.0,180097048,5,11,0,1012,shot,fail,foot_right,Léo Baptistão,20.809192680159413,0.293420744923476,433.0225000000001,0.125,0,0.05607105791125845
2565552,2,1514.5804269999999,680,3474,96.6,10.2,105.0,30.6,180096840,5,11,0,1055,shot,fail,foot_right,Jesús Navas,25.23885892824793,0.10779311528951498,637.0000000000002,0.125,0,0.02906099678147264
2565552,2,1523.098911,680,20764,94.5,40.8,105.0,37.6584,180096844,4,11,0,1060,shot,fail,foot_left,L. Muriel,12.50959631642844,0.5388793474729675,156.48999999999998,0.125,0,0.14266575675153642
2565552,2,2103.804276,680,20764,93.45,42.16,105.0,34.0,180096982,4,11,0,1166,shot,fail,foot_left,L. Muriel,14.141714888937617,0.4654111648890018,199.9880999999999,0.125,0,0.11620202152352442
2565552,2,2185.7068929999996,680,70125,90.3,50.32,105.0,40.8,180097004,4,11,0,1187,shot,fail,foot_left,Nolito,21.964343832675723,0.2469791348121402,482.4324000000001,0.125,0,0.04761192157665739
2565553,1,572.214715,683,5791,90.3,33.32,105.0,40.8,180850186,4,11,0,149,shot,fail,foot_left,Juanpi,14.715719486318028,0.5303449054237009,216.55240000000012,0.125,0,0.12320179869849773
2565553,1,1173.482867,701,385273,100.8,38.76,105.0,34.0,180850396,5,11,0,276,shot,fail,foot_right,Charles,6.3480390673025955,0.9447065088852225,40.29760000000001,0.125,0,0.32525183830510046
2565553,1,1440.417623,683,14757,76.65,38.08,76.65,38.08,180850489,5,11,0,339,shot,fail,foot_right,Z. Kuzmanović,28.642082675671467,0.2748254509829978,820.3688999999996,0.125,0,0.028083312032874303
2565553,1,1789.883241,683,5791,92.4,35.36,105.0,34.0,180850629,4,11,0,436,shot,fail,foot_left,Juanpi,12.673184288094285,0.6087427872091096,160.60959999999986,0.125,0,0.15592564311101914
2565553,1,2015.811362,701,14836,71.4,54.4,105.0,37.4,180850630,5,11,0,468,shot,fail,foot_right,T. Inui,39.308014449982075,0.17400954814319272,1545.1199999999997,0.125,0,0.008093396262833435
2565553,1,2410.366926,701,20436,70.35,51.0,105.0,40.8,180850750,4,11,0,569,shot,fail,foot_left,José Ángel,38.59562799074528,0.18593511741505309,1489.6225000000004,0.125,0,0.008925802251238969
2565553,1,2502.609988,701,385273,92.4,40.12,105.0,30.6,180850774,3,11,0,576,shot,fail,head/other,Charles,14.007655050007472,0.5099810001381604,196.2143999999998,0.125,0,0.12503648567545428
2565553,2,267.4182219999998,701,247207,78.75,13.600000000000001,105.0,34.0,180850964,5,11,0,667,shot,fail,foot_right,Joan Jordán,33.24488682489384,0.19046113778686985,1105.2225,0.125,0,0.015749662047309213
2565553,2,389.7768970000002,701,385273,97.65,40.12,105.0,34.0,180851014,3,11,0,693,shot,fail,head/other,Charles,9.564355702293797,0.6618330726558217,91.47689999999987,0.125,0,0.19861739671618933
2565553,2,489.9955709999999,701,5542,76.65,27.879999999999995,76.65,27.879999999999995,180851067,5,11,0,714,shot,fail,foot_right,Dani García,29.00304983962893,0.2682268971420936,841.1768999999996,0.125,0,0.026878461725275624
2565553,2,711.5570680000001,701,385273,101.85,27.200000000000003,105.0,37.4,180851132,3,11,1,771,shot,success,head/other,Charles,7.494164396382027,0.5603598769048439,56.162499999999994,0.125,1,0.1924121607399659
2565553,2,849.902763,701,225948,73.5,12.240000000000002,105.0,40.8,180851145,5,11,0,788,shot,fail,foot_right,Rubén Peña,38.28508325705979,0.17210376331675337,1465.7475999999997,0.125,0,0.009026098505245082
2565553,2,903.503064,701,20436,77.7,45.56,105.0,40.8,180851164,4,11,0,800,shot,fail,foot_left,José Ángel,29.646645678727296,0.24788768091235994,878.9235999999999,0.125,0,0.0244996232880294
2565553,2,1069.737701,683,3875,76.65,37.4,105.0,37.4,180851215,5,11,0,840,shot,fail,foot_right,Borja Bastón,28.553152190257375,0.2764868380586163,815.2824999999996,0.125,0,0.028388855700391166
2565553,2,1106.9950979999999,683,5791,78.75,41.48,105.0,34.0,180851220,4,11,0,845,shot,fail,foot_left,Juanpi,27.294924436605424,0.2804676809980052,745.0129,0.125,0,0.032012312110124876
2565553,2,1363.485565,701,225948,85.05,27.200000000000003,85.05,27.200000000000003,180851308,5,11,0,898,shot,fail,foot_right,Rubén Peña,21.077060990565077,0.35674044825626733,444.24250000000006,0.125,0,0.06062273100594024
2565553,2,1565.5768440000002,683,14757,87.15,29.92,87.15,29.92,180851394,5,11,0,951,shot,fail,foot_right,Z. Kuzmanović,18.31034953243656,0.42058290170014945,335.2688999999998,0.125,0,0.08215095985413516
2565553,2,1955.2351820000003,701,14836,92.4,44.2,105.0,34.0,180851504,5,11,0,1044,shot,fail,foot_right,T. Inui,16.21110730332755,0.3877506081464746,262.7999999999999,0.125,0,0.09045630647180401
2565553,2,2161.181993,683,3875,96.6,24.48,105.0,34.0,180851597,5,11,0,1094,shot,fail,foot_right,Borja Bastón,12.696078134605195,0.4334806465987213,161.19040000000012,0.125,0,0.12124914664814282
